Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,541,22.393
2,0.000,0.000,4.900E-324,0,0,0,5219,216.025
3,0.000,0.000,4.900E-324,0,0,0,3259,134.897
4,7.984,57.971,674.000,0,0,0,4222,174.758
5,0.000,0.000,4.900E-324,0,0,0,3560,147.356
6,22.528,112.350,1088.000,0,0,0,4630,191.645
7,0.000,0.000,4.900E-324,0,0,0,4395,181.918
8,0.000,0.000,4.900E-324,0,0,0,5128,212.259
9,1101.230,1236.596,4095.000,0,0,0,8894,368.141
10,0.000,0.000,4.900E-324,0,0,0,7986,330.557
11,0.000,0.000,4.900E-324,0,0,0,7335,303.611
12,0.000,0.000,4.900E-324,0,0,0,6801,281.508
13,0.000,0.000,4.900E-324,0,0,0,6434,266.317
14,0.000,0.000,4.900E-324,0,0,0,3818,158.035
15,0.000,0.000,4.900E-324,0,0,0,4758,196.944
16,0.000,0.000,4.900E-324,0,0,0,15538,643.151
17,0.000,0.000,4.900E-324,0,0,0,1423,58.901
18,0.000,0.000,4.900E-324,0,0,0,8233,340.781
19,0.000,0.000,4.900E-324,0,0,0,94,3.891
20,0.000,0.000,4.900E-324,0,0,0,2705,111.966
21,0.000,0.000,4.900E-324,0,0,0,5157,213.459
22,0.000,0.000,4.900E-324,0,0,0,8303,343.679
23,0.000,0.000,4.900E-324,0,0,0,5277,218.426
24,0.000,0.000,4.900E-324,0,0,0,5830,241.316
25,0.000,0.000,4.900E-324,0,0,0,2735,113.207
26,0.000,0.000,4.900E-324,0,0,0,8691,359.739
27,0.000,0.000,4.900E-324,0,0,0,6206,256.879
28,0.000,0.000,4.900E-324,0,0,0,11347,469.676
29,0.000,0.000,4.900E-324,0,0,0,7354,304.398
30,0.000,0.000,4.900E-324,0,0,0,8852,366.403
31,0.000,0.000,4.900E-324,0,0,0,3249,134.483
32,0.000,0.000,4.900E-324,0,0,0,4666,193.136
33,0.000,0.000,4.900E-324,0,0,0,4733,195.909
34,0.000,0.000,4.900E-324,0,0,0,9077,375.716
35,7.895,101.530,1654.000,0,0,0,5000,206.961
36,0.000,0.000,4.900E-324,0,0,0,7066,292.477
37,0.000,0.000,4.900E-324,0,0,0,4717,195.247
38,0.000,0.000,4.900E-324,0,0,0,5589,231.341
39,0.000,0.000,4.900E-324,0,0,0,12249,507.012
40,0.000,0.000,4.900E-324,0,0,0,7161,296.409
41,0.000,0.000,4.900E-324,0,0,0,11315,468.352
42,0.000,0.000,4.900E-324,0,0,0,3945,163.292
43,0.000,0.000,4.900E-324,0,0,0,5953,246.407
44,0.000,0.000,4.900E-324,0,0,0,5871,243.013
45,0.000,0.000,4.900E-324,0,0,0,3338,138.167
46,0.000,0.000,4.900E-324,0,0,0,4321,178.855
47,0.000,0.000,4.900E-324,0,0,0,2045,84.647
48,7.689,130.608,3333.000,0,0,0,4497,186.140
49,788.397,921.444,3504.000,0,0,0,3579,148.142
50,0.000,0.000,4.900E-324,0,0,0,1912,79.142
51,474.192,975.935,4095.000,0,0,0,6446,266.814
52,0.000,0.000,4.900E-324,0,0,0,5724,236.928
53,0.000,0.000,4.900E-324,0,0,0,5522,228.567
54,0.000,0.000,4.900E-324,0,0,0,3299,136.553
55,0.000,0.000,4.900E-324,0,0,0,3005,124.383
56,0.000,0.000,4.900E-324,0,0,0,3490,144.458
57,901.715,777.276,3735.000,0,1111,0,17306,716.332
58,0.000,0.000,4.900E-324,0,0,0,6308,261.101
59,0.000,0.000,4.900E-324,0,0,0,5465,226.208
60,0.000,0.000,4.900E-324,0,0,0,12110,501.259
61,0.000,0.000,4.900E-324,0,0,0,6490,268.635
62,1447.582,1687.160,4095.000,0,0,0,3962,163.996
63,0.000,0.000,4.900E-324,0,0,0,9676,400.510
64,0.000,0.000,4.900E-324,0,0,0,13691,566.699
65,934.307,1037.459,4095.000,0,0,0,3243,134.235
66,1158.163,1294.655,4095.000,0,0,0,4310,178.400
67,0.000,0.000,4.900E-324,0,0,0,3814,157.870
68,0.000,0.000,4.900E-324,0,0,0,6435,266.358
69,0.000,0.000,4.900E-324,0,0,0,5495,227.450
70,1060.456,1039.831,4095.000,0,1314,0,11516,476.672
71,0.000,0.000,4.900E-324,0,0,0,2413,99.879
72,0.000,0.000,4.900E-324,0,0,0,6143,254.272
73,244.271,489.450,2301.000,0,0,0,4729,195.743
74,0.000,0.000,4.900E-324,0,0,0,8660,358.456
75,0.000,0.000,4.900E-324,0,0,0,7151,295.995
76,0.000,0.000,4.900E-324,0,0,0,4168,172.522
77,0.000,0.000,4.900E-324,0,0,0,409,16.929
78,0.000,0.000,4.900E-324,0,0,0,981,40.606
79,0.000,0.000,4.900E-324,0,0,0,905,37.460
