Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,541,22.393
2,435.167,452.714,1785.000,0,491,0,5219,216.025
3,877.617,1221.390,4095.000,0,0,0,3259,134.897
4,0.000,0.000,4.900E-324,0,0,0,4222,174.758
5,925.148,1259.502,4095.000,0,0,0,3560,147.356
6,0.000,0.000,4.900E-324,0,0,0,4630,191.645
7,0.000,0.000,4.900E-324,0,0,0,4395,181.918
8,0.000,0.000,4.900E-324,0,0,0,5128,212.259
9,0.000,0.000,4.900E-324,0,0,0,8894,368.141
10,0.000,0.000,4.900E-324,0,0,0,7986,330.557
11,0.000,0.000,4.900E-324,0,0,0,7335,303.611
12,0.000,0.000,4.900E-324,0,0,0,6801,281.508
13,0.000,0.000,4.900E-324,0,0,0,6434,266.317
14,495.380,1035.055,4095.000,0,0,0,3818,158.035
15,316.043,797.413,4095.000,0,0,0,4758,196.944
16,0.000,0.000,4.900E-324,0,0,0,15538,643.151
17,565.417,1278.777,4095.000,0,0,0,1423,58.901
18,0.000,0.000,4.900E-324,0,0,0,8233,340.781
19,0.000,0.000,4.900E-324,0,0,0,94,3.891
20,83.736,484.760,4095.000,0,0,0,2705,111.966
21,0.000,0.000,4.900E-324,0,0,0,5157,213.459
22,973.879,973.108,4095.000,0,1055,0,8303,343.679
23,0.000,0.000,4.900E-324,0,0,0,5277,218.426
24,0.000,0.000,4.900E-324,0,0,0,5830,241.316
25,0.000,0.000,4.900E-324,0,0,0,2735,113.207
26,647.321,482.270,2315.000,0,782,0,8691,359.739
27,600.371,927.710,3439.000,0,0,0,6206,256.879
28,1508.765,1160.840,4095.000,0,1747,0,11347,469.676
29,0.000,0.000,4.900E-324,0,0,0,7354,304.398
30,0.000,0.000,4.900E-324,0,0,0,8852,366.403
31,0.000,0.000,4.900E-324,0,0,0,3249,134.483
32,340.631,926.780,4095.000,0,0,0,4666,193.136
33,651.491,1277.599,4095.000,0,0,0,4733,195.909
34,0.000,0.000,4.900E-324,0,0,0,9077,375.716
35,0.000,0.000,4.900E-324,0,0,0,5000,206.961
36,0.000,0.000,4.900E-324,0,0,0,7066,292.477
37,567.420,1193.203,4095.000,0,0,0,4717,195.247
38,0.000,0.000,4.900E-324,0,0,0,5589,231.341
39,0.000,0.000,4.900E-324,0,0,0,12249,507.012
40,1479.301,1143.437,4095.000,0,1788,0,7161,296.409
41,0.000,0.000,4.900E-324,0,0,0,11315,468.352
42,0.000,0.000,4.900E-324,0,0,0,3945,163.292
43,102.141,573.662,4095.000,0,0,0,5953,246.407
44,0.000,0.000,4.900E-324,0,0,0,5871,243.013
45,1054.584,1468.876,4095.000,0,0,0,3338,138.167
46,1308.012,1537.158,4095.000,0,0,0,4321,178.855
47,166.899,458.392,3171.000,0,0,0,2045,84.647
48,1855.821,1688.097,4095.000,0,2527,0,4497,186.140
49,0.000,0.000,4.900E-324,0,0,0,3579,148.142
50,369.725,792.904,4095.000,0,0,0,1912,79.142
51,1460.082,1633.306,4095.000,0,853,0,6446,266.814
52,0.000,0.000,4.900E-324,0,0,0,5724,236.928
53,0.000,0.000,4.900E-324,0,0,0,5522,228.567
54,0.000,0.000,4.900E-324,0,0,0,3299,136.553
55,0.000,0.000,4.900E-324,0,0,0,3005,124.383
56,0.000,0.000,4.900E-324,0,0,0,3490,144.458
57,0.000,0.000,4.900E-324,0,0,0,17306,716.332
58,0.000,0.000,4.900E-324,0,0,0,6308,261.101
59,0.000,0.000,4.900E-324,0,0,0,5465,226.208
60,308.443,1075.887,4095.000,0,0,0,12110,501.259
61,0.000,0.000,4.900E-324,0,0,0,6490,268.635
62,0.000,0.000,4.900E-324,0,0,0,3962,163.996
63,0.000,0.000,4.900E-324,0,0,0,9676,400.510
64,358.091,965.373,4095.000,0,0,0,13691,566.699
65,0.000,0.000,4.900E-324,0,0,0,3243,134.235
66,0.000,0.000,4.900E-324,0,0,0,4310,178.400
67,917.240,1435.974,4095.000,0,0,0,3814,157.870
68,0.000,0.000,4.900E-324,0,0,0,6435,266.358
69,0.000,0.000,4.900E-324,0,0,0,5495,227.450
70,0.000,0.000,4.900E-324,0,0,0,11516,476.672
71,0.000,0.000,4.900E-324,0,0,0,2413,99.879
72,352.351,475.765,3648.000,0,0,0,6143,254.272
73,0.000,0.000,4.900E-324,0,0,0,4729,195.743
74,0.000,0.000,4.900E-324,0,0,0,8660,358.456
75,0.000,0.000,4.900E-324,0,0,0,7151,295.995
76,0.000,0.000,4.900E-324,0,0,0,4168,172.522
77,0.000,0.000,4.900E-324,0,0,0,409,16.929
78,0.000,0.000,4.900E-324,0,0,0,981,40.606
79,700.750,1114.750,3728.000,0,0,0,905,37.460
